participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415346206145
Dario Franceschini, 6, 6, 2, 6, 6, 6, 6, 6, 6, 3, 23, 33
Beppe Severgnini, 3, 3, 3, 3, 3, 3, 9, 18, 18, 21, 16, 3
Fulvio Ervas, 1, 1, 1, 1, 1, 9, 17, 18, 18, 13, 4, 4
Luca Sofri, 3, 3, 1, 1, 1, 1, 1, 2, 6, 9, 22, 33
Alessandro Perissinotto, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Andrea Iannuzzi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Marino Sinibaldi, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Pietrangelo Buttafuoco, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Romana Petri, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6
Sonia Peronaci, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5
